"ID" "aggression" "size" "sex" "SIRE" "DAM" "forage" "fitness"
"20" 20 7.70608239759384 26.5205811313402 2 481 404 -0.736519427346521 1.59332624631421
"21" 21 6.02569826541174 19.9084642882967 1 482 405 0.463420078253455 3.33081096027492
"22" 22 8.22958652319477 23.4891311419807 2 482 405 -1.52297743444309 2.59531268295578
"23" 23 5.89287613222769 21.9203072135214 1 482 405 0.262030130178814 2.57565046447117
"24" 24 5.96556662886253 20.3328735747193 2 482 405 1.60759212794296 2.76425808111127
"25" 25 8.96417045023468 23.2201190818012 1 482 405 -0.787912890644149 2.89529114624808
"26" 26 4.81309092249073 21.2698573681559 2 482 406 -1.52354302046943 2.92355009269085
"27" 27 11.1755904141101 19.0362981420811 1 482 406 1.19198492431382 1.69477166962616
"28" 28 3.2750032740291 25.9262766466644 2 482 406 0.00805355695174427 0.656216967440074
"29" 29 7.73420827680757 21.5875772917731 1 482 406 2.4755196244019 2.50128304644408
"30" 30 6.04055624211873 22.632626781228 2 482 406 -0.233807940525023 2.38442212719298
"31" 31 8.97788966013729 21.4939965208155 1 482 407 0.266464788627052 2.59235792763167
"32" 32 5.93736119097316 25.1608993338518 2 482 407 -0.239619845479572 1.49729920720167
"33" 33 7.13888965733385 22.6395742389582 1 482 407 1.18624880738882 2.45939644287076
"34" 34 3.46685159832155 22.7721491071021 2 482 407 -0.476830644893081 0.95268319724536
"35" 35 5.31551623658583 22.5791891392758 1 482 407 0.461658394121715 2.21972613815152
"36" 36 6.99482388767816 23.5012454661212 2 482 408 2.04436922868138 2.21945426448178
"37" 37 6.53842827206401 23.8253262403442 1 482 408 0.262943558399358 1.61949886368963
"38" 38 9.89120173767037 23.0967191863612 2 482 408 -0.864278735623426 2.23239573216334
"39" 39 6.13760770816487 21.8235775343672 1 482 408 -0.0359717173210856 1.28355207533018
"40" 40 10.7072666421424 25.9370780723888 2 482 408 -0.782440584134012 2.9127105932089
"41" 41 5.28589541675531 18.6673670746678 1 483 409 0.541548162142811 4.07436757547795
"42" 42 3.97370010779105 19.4282401156949 2 483 409 -0.187655433008484 2.83889460629108
"43" 43 6.16924847137051 20.6626438161456 1 483 409 0.641345064919752 3.23808398257211
"44" 44 5.29771684517902 17.7528437349467 2 483 409 -0.111260241718844 3.18892801475462
"45" 45 10.6749341167342 21.3763202757532 1 483 409 -0.190438023070442 1.54964099486771
"46" 46 7.14615252901817 20.9776959834256 2 483 410 0.54175960033464 3.06609395009196
"47" 47 7.15708244633289 19.1366359528797 1 483 410 0.736033725796266 2.98767119274821
"48" 48 6.73482408805433 19.6485804664672 2 483 410 1.75139658441948 2.49191430037503
"49" 49 11.1199480719773 23.8368832116506 1 483 410 1.69467980102095 2.9966479261406
"50" 50 6.94004754956387 19.7904776858982 2 483 410 2.03170136106038 2.36019440199715
"51" 51 7.4630796843453 21.8318880900652 1 483 411 1.29477687660272 2.75329385407417
"52" 52 7.5209768512964 22.793924897617 2 483 411 0.448832102333478 2.50811776849524
"53" 53 9.8990881216979 19.7219959370323 1 483 411 0.098832207487875 2.22825053452396
"54" 54 8.40700186018655 20.2237244729471 2 483 411 0.243709322371612 2.73036154503051
"55" 55 7.35299953883182 19.9995503562689 1 483 411 -1.51159529217584 3.53138135680902
"56" 56 5.76852073380069 20.6038716100615 2 483 412 -0.103492987854234 3.32225231047393
"57" 57 8.80042901771011 21.0378706527238 1 483 412 0.438347991908743 2.25407965266947
"58" 58 8.37982024972706 20.9024657671147 2 483 412 -0.454174091039038 2.84782367526242
"59" 59 5.63741080752977 21.741124812641 1 483 412 0.663461160459167 2.26980519482295
"60" 60 6.36311327475342 22.4360022640479 2 483 412 -0.878799707348167 2.66093788449335
"61" 61 8.67408927784799 21.4871515723829 1 484 413 -0.692811823817075 3.08369561177218
"62" 62 10.6885225522083 22.2097842571181 2 484 413 -0.87601608214857 2.19069967705727
"63" 63 5.75052066336394 22.8200225854187 1 484 413 -0.238899519728622 1.84375719402223
"64" 64 8.88404628287806 24.7770099364291 2 484 413 0.270966400089646 2.83508177720418
"65" 65 5.16640758586156 22.7000318847211 1 484 413 0.834293382789817 1.46002416292901
"66" 66 7.74245411781392 19.9574066721211 2 484 414 -0.253240065091751 3.1744319283449
"67" 67 9.00805711282269 18.3223672778543 1 484 414 1.06795342852449 2.78821997811413
"68" 68 5.67882472203287 19.3292776749506 2 484 414 -0.500788577918742 2.99473744859274
"69" 69 5.64495262912395 20.611914353387 1 484 414 -0.173286619072067 2.0078147565286
"70" 70 6.40200957322664 21.9672526028004 2 484 414 0.310572228870594 2.94370110289016
"71" 71 4.22585642807132 18.0954626963898 1 484 415 0.647393928123754 3.12390124299688
"72" 72 1.83776126358442 22.5649189346617 2 484 415 0.949391814749935 1.26432407099259
"73" 73 5.44891736872041 22.22352803779 1 484 415 -0.427129808949552 2.44889220711211
"74" 74 8.12763102099089 20.8911690651462 2 484 415 -1.81249525392632 2.24224744645439
"75" 75 7.11857037558056 23.8360492104576 1 484 415 0.160727360157694 2.37544109156077
"76" 76 8.02095558437623 19.3071613531474 2 484 416 -1.09159789826592 2.37640486272795
"77" 77 4.40286124206154 20.3854386162525 1 484 416 0.733970757069639 1.7904137857739
"78" 78 1.39017221494043 15.6706058601092 2 484 416 0.336910496600822 3.03453676022794
"79" 79 6.37297960604567 15.7175418366332 1 484 416 -1.90418095048693 3.86388213235768
"80" 80 8.34375047557192 22.1344897792369 2 484 416 -2.08569843336889 2.93796893260388
"81" 81 8.67275894103069 19.7800946611263 1 485 417 -0.105729324816779 2.61628282109896
"82" 82 9.71160348955236 24.504107057603 2 485 417 1.18627622799659 2.35551094581287
"83" 83 8.33667102605983 22.4352503678355 1 485 417 0.0274322092103169 2.57155401114215
"84" 84 7.63218315376489 22.9607854827382 2 485 417 1.13914993636484 2.77685255662015
"85" 85 6.82137302215493 22.7076715061163 1 485 417 2.39286545939814 2.05224239591223
"86" 86 10.770615316699 20.8006135500721 2 485 418 -0.509432721993779 1.28307314455124
"87" 87 8.4383782266975 18.0895449534724 1 485 418 -1.65016380363818 2.43224975980644
"88" 88 8.70426750962799 19.5734962974964 2 485 418 -0.498987399635046 3.39324537677378
"89" 89 7.13576672960463 20.5678335007082 1 485 418 1.48643109049854 3.29659345368704
"90" 90 3.03023522863174 20.2857171257935 2 485 418 0.402270106804516 1.24169754056684
"91" 91 7.42336777956128 19.4009285514789 1 485 419 1.18410587931276 2.4689354515091
"92" 92 5.16366909454199 22.8681289255017 2 485 419 0.952658046181022 1.91323394268134
"93" 93 6.68225413108257 20.7513838202758 1 485 419 -0.17450962708571 1.83592788556234
"94" 94 8.36899256223981 20.9478800224135 2 485 419 -0.0204015299402469 2.43971582016971
"95" 95 6.44284068993772 18.065781729387 1 485 419 -1.54684836444649 3.46781937967678
"96" 96 5.27118868348069 23.5970064740919 2 485 420 0.200130898911162 1.33030088675624
"97" 97 8.91885474099921 23.3216696406737 1 485 420 2.16555480798796 3.5215455202616
"98" 98 9.04410159939406 22.048915873845 2 485 420 0.56231695507465 2.52021998535902
"99" 99 10.3050342115285 22.2478392049554 1 485 420 -1.73990256891672 2.70420374455974
"100" 100 6.04233864405135 21.2335895159452 2 485 420 0.781105770093738 2.62891706091878
"101" 101 4.58422090155023 22.4701504541155 1 486 421 -0.192685867416739 1.48855726333186
"102" 102 5.56366029785997 19.9616149948437 2 486 421 -2.16740844574266 2.51157488860879
"103" 103 3.52508072370653 22.3976986533818 1 486 421 0.88570542165173 0.684102422416235
"104" 104 3.69354942134693 18.8807247330197 2 486 421 0.0972095739657103 1.23416016438425
"105" 105 3.8811528552814 19.1808847959397 1 486 421 -1.50889939093763 3.07257986757677
"106" 106 5.76732245448414 20.9894358459915 2 486 422 -2.74063849969209 1.86848957134127
"107" 107 7.14578598048639 19.256117111308 1 486 422 0.428049584939233 2.86159605592883
"108" 108 8.94152304217865 21.6748111215824 2 486 422 0.909164941367291 1.9269656492184
"109" 109 5.93157666965893 22.8466882164824 1 486 422 -0.526912850704271 2.26354828880315
"110" 110 6.3454930554749 22.0923755514381 2 486 422 0.116440166133999 2.44536260960362
"111" 111 4.46130213489613 18.1080018070607 1 486 423 -0.527910162650906 4.63524084354602
"112" 112 5.49316289398975 19.3656519900671 2 486 423 -0.228304094946399 3.43890231930513
"113" 113 5.05644703779843 20.904566108695 1 486 423 0.417323072896958 2.61100008709082
"114" 114 4.82819074971195 17.5423944004648 2 486 423 -0.656143401007098 2.88380903986963
"115" 115 5.07453570876603 20.5747430502069 1 486 423 0.396927171437685 2.86342639305513
"116" 116 7.04048401788009 21.3036026197926 2 486 424 -2.02368428779448 2.75684593031985
"117" 117 5.77180738288902 22.4047898058311 1 486 424 -0.0123442626002486 2.93718935274144
"118" 118 6.0595599082749 18.8766649667853 2 486 424 -0.194715775680597 3.20920414876026
"119" 119 8.54879368694475 20.2239835942701 1 486 424 1.47793117110184 2.56122141153246
"120" 120 4.70816052129446 17.51033578512 2 486 424 -0.0827201169667882 2.86867902212947
"121" 121 5.42570971805115 18.4249066213196 1 487 425 1.51175406068603 2.98291912045886
"122" 122 3.62447558492831 18.2064340560239 2 487 425 0.933815979863734 2.97035912687622
"123" 123 6.38651178338606 17.1561224668053 1 487 425 -0.0966030439275875 4.04520650550997
"124" 124 8.47391616100058 21.2692031738829 2 487 425 0.234483158278895 3.3730419408925
"125" 125 8.09291627733968 20.8649133394646 1 487 425 -0.378690092851914 3.73265339907411
"126" 126 10.700131028338 24.4403120841947 2 487 426 0.209313566344439 2.28127827852762
"127" 127 8.19739319997002 21.5848853617971 1 487 426 1.66365599409179 2.82904061365139
"128" 128 8.97197394686958 20.9515878101811 2 487 426 -0.314649640205935 2.77192785316683
"129" 129 7.0068508174265 21.7056023854511 1 487 426 0.758180943178177 2.59293862678028
"130" 130 9.00864353308121 26.6055798197751 2 487 426 -0.712900289424284 1.43484025216571
"131" 131 7.52838475182133 24.3024748361609 1 487 427 0.195254961651923 1.92485433489353
"132" 132 6.80849689183667 21.9877460038449 2 487 427 0.924656591976771 2.61515574806669
"133" 133 4.78114202725383 18.016010698578 1 487 427 1.31822901053006 2.47148727663787
"134" 134 7.88954261417619 18.2379097796422 2 487 427 -0.0252607687824321 2.62186186200645
"135" 135 10.0893305016961 19.1629079462984 1 487 427 0.116669798527755 2.90458450987798
"136" 136 6.25499803794267 23.1508357013003 2 487 428 0.131653907886401 1.1066061995156
"137" 137 7.42510893611211 22.2074004446366 1 487 428 -0.998765342134859 1.79247592081713
"138" 138 10.7316370807127 22.1306156431071 2 487 428 0.797621460399974 2.23244216016623
"139" 139 9.20901730383551 17.9978758089135 1 487 428 -1.06960786096067 3.26889067808531
"140" 140 5.06813090444884 20.7121211559411 2 487 428 1.25868319146477 1.62905273662455
"141" 141 4.99961753645483 21.4582798142857 1 488 429 1.04270022791016 2.08857271965079
"142" 142 7.42790612293395 21.1822299898113 2 488 429 -0.321438245280557 2.58718799529755
"143" 143 4.93784730480982 20.9037519725172 1 488 429 -0.585952377701739 2.38602479825596
"144" 144 8.16537321024231 23.0707126342534 2 488 429 -1.10184838738571 2.4080073819426
"145" 145 7.62307260604789 19.133686842981 1 488 429 -1.6335588078301 3.25299901949392
"146" 146 4.59308282400481 19.9313553979192 2 488 430 -0.0233230250105122 2.87140974166259
"147" 147 5.07992747846533 20.2774958849153 1 488 430 -0.198330364158143 2.67914228174734
"148" 148 6.64041910748162 20.9227870915969 2 488 430 -0.327165141715488 2.64682298321915
"149" 149 8.3659597999526 18.5317210484948 1 488 430 1.41400184403875 3.43835165642373
"150" 150 6.54787713136558 20.9536926384393 2 488 430 0.883578340259522 4.1213343757051
"151" 151 3.9156542628361 24.1688358159796 1 488 431 2.60369320479916 1.34681187695194
"152" 152 7.67655202138344 20.3952536474921 2 488 431 -1.34109942554396 3.53667280038636
"153" 153 4.56654838727626 20.8573728352843 1 488 431 0.398719162416882 2.22045811906096
"154" 154 5.49357286780043 22.7040211379348 2 488 431 -1.4890190205584 1.97403295985386
"155" 155 5.66644568252665 19.5399157349004 1 488 431 -1.02278243796045 3.31707762467556
"156" 156 6.82088894746451 16.9609444790162 2 488 432 -1.14033870311986 3.11864438766921
"157" 157 7.31745883482824 18.8532390018067 1 488 432 0.665267096022999 3.02771972439296
"158" 158 6.652773002469 18.8022872336201 2 488 432 0.730742741048486 2.6730970369578
"159" 159 5.6945516750638 20.6503792093437 1 488 432 1.7649284922703 1.31639421742648
"160" 160 4.39535113906065 20.8993604317308 2 488 432 1.46800047205903 2.35174749788023
"161" 161 4.80917130433395 18.9993872755482 1 489 433 -0.280682831044588 3.48883723298427
"162" 162 3.24989086327696 22.6031667985453 2 489 433 -2.2239919381695 1.79929545249554
"163" 163 6.49864798291788 24.5773703008895 1 489 433 1.12020582961091 2.6955611421759
"164" 164 4.61898878547024 20.9888990166164 2 489 433 -0.474171190952989 1.99202599961814
"165" 165 4.00641855499853 20.8393378627172 1 489 433 0.571054341263041 2.08322403850981
"166" 166 6.94341196836885 20.143300029075 2 489 434 -0.136008719666451 3.208560007162
"167" 167 5.79231532856569 21.2952685287201 1 489 434 -0.0314993744623275 1.65392961109178
"168" 168 6.18914056877638 20.3363909255402 2 489 434 -0.211749316701224 2.72413784933394
"169" 169 3.92053660064555 17.5928963543312 1 489 434 -0.690219310863594 3.59857483813764
"170" 170 7.82365832757791 20.6223570464164 2 489 434 0.755603305462582 3.01889464128169
"171" 171 7.57216654681554 17.9483390972749 1 489 435 -0.237303469529333 3.25897887081234
"172" 172 2.18474935591438 20.6694413399711 2 489 435 0.572857741981561 2.0373645195382
"173" 173 8.88577460445764 21.3815748533402 1 489 435 1.01284185045497 3.05094175313875
"174" 174 4.52230648480381 15.1010142119369 2 489 435 -1.04306863215013 4.01454091156219
"175" 175 3.57877026119589 20.1922585304529 1 489 435 0.815294660576776 2.24900231729037
"176" 176 5.28048633128823 22.7090108461033 2 489 436 -1.14860581725876 1.75391095356482
"177" 177 7.53470179803989 20.0840794663431 1 489 436 1.39234083386884 2.19499877972368
"178" 178 8.37020153337664 24.9631110410825 2 489 436 2.06748287072343 2.48273257844971
"179" 179 4.55114799529604 20.9828778747975 1 489 436 -0.732648492601459 2.26844247796567
"180" 180 6.61177313683363 21.2616516084404 2 489 436 0.672698304023465 2.86641480475956
"181" 181 4.53348189241693 18.1043621100125 1 490 437 -0.622518957812317 3.23911189648059
"182" 182 5.47917915044936 19.5731311046618 2 490 437 0.156385385785062 3.40945085023983
"183" 183 5.05312646975899 19.6624717194087 1 490 437 0.274915180931149 1.71254694413129
"184" 184 8.88427973647295 16.9800592286465 2 490 437 -0.752276474959361 2.83058424953654
"185" 185 4.74106561687824 17.369364615435 1 490 437 0.931148512353547 3.00275776670416
"186" 186 6.75620120221825 22.7517679281284 2 490 438 1.13838969182863 1.91682084084571
"187" 187 7.51113580697262 22.4555115678752 1 490 438 -1.34623895023423 1.98215038690404
"188" 188 9.5445839641058 22.1277110509414 2 490 438 -0.723863299424227 2.97546023812439
"189" 189 5.15804710051514 20.1058683480127 1 490 438 0.366902188684418 2.7131646812221
"190" 190 7.83847966068626 24.3361416894645 2 490 438 0.937685625838378 1.64957676461974
"191" 191 7.88000490430595 20.2111594598198 1 490 439 1.08309973431734 2.52118636117639
"192" 192 8.54459296581352 22.0129644185064 2 490 439 0.624276815303566 2.2381454221799
"193" 193 6.16347370370055 18.8694488156676 1 490 439 -1.48662499888302 3.43294590362912
"194" 194 4.42327946171181 20.6043398554329 2 490 439 -0.968905514215508 2.47655849505217
"195" 195 7.0820993339745 21.2854668441369 1 490 439 0.220519534558473 2.28340597465043
"196" 196 5.8191787938455 19.737987793741 2 490 440 0.349156426629789 2.51145617573786
"197" 197 9.389345831133 21.1600223171219 1 490 440 -0.639890053631659 3.62596617511573
"198" 198 6.20461125871401 24.597458465203 2 490 440 -0.40759922944695 1.47364412048106
"199" 199 5.32665519172534 20.1615524177774 1 490 440 0.494687324228234 3.38837286627626
"200" 200 7.68956565238413 23.6152745661731 2 490 440 -0.861927300325374 2.63848647183834
"201" 201 5.45849995419696 20.4971647549918 1 491 441 0.360926555466854 3.25534751631943
"202" 202 6.12692166458073 21.5119293987128 2 491 441 0.533992421632499 2.40983748256362
"203" 203 5.46734810942738 20.9801354701785 1 491 441 0.369480527041042 1.62994720462359
"204" 204 4.22076638155401 22.2198842727185 2 491 441 0.780900540587478 2.40861639467214
"205" 205 6.57493454763846 19.8289815427874 1 491 441 -0.15632087219781 3.76372049377956
"206" 206 9.50111321851172 21.2346823994342 2 491 442 -0.019017661353607 2.34977572054105
"207" 207 9.94549484498934 25.201527301922 1 491 442 -0.650630578436859 1.92581855715139
"208" 208 9.64021413703168 23.7643374955486 2 491 442 -0.901599205420144 2.23629240299212
"209" 209 7.87095262459016 21.7636064115384 1 491 442 -1.23856014351754 3.59213315605378
"210" 210 6.08404433139955 25.2995527433544 2 491 442 -0.6098634074873 1.61834787303998
"211" 211 5.88538820217201 20.2891445276841 1 491 443 0.782953060175981 2.39235423265229
"212" 212 7.33607671162561 17.9203107062198 2 491 443 -0.220684116260723 2.54324733758696
